candidate_id,facility_id,zipcode,distance_miles
3709,646361,10039,0.02669628212960712
3709,782220,10039,0.05281438907466463
3710,562346,10039,0.03184817846107534
3710,230707,10039,0.038707998106099845
3710,900413,10039,0.030511479192758446
3718,782220,10039,0.029505864432830185
3718,906301,10039,0.04074139830238647
3723,869081,10039,0.01787995681040186
3726,247489,10039,0.0530639079891244
3726,830620,10039,0.049184175711705864
3726,887441,10039,0.059585914144117305
3728,571641,10039,0.024353044642482415
3728,459006,10039,0.04809269530957263
3728,357642,10039,0.04809269530957263
3728,52845,10039,0.03325861607212481
3728,66789,10039,0.0490116458868695
3728,893794,10039,0.04345560601904564
3732,879992,10039,0.05100289897200877
3737,832358,10039,0.023246531650397115
3737,263139,10039,0.05153006259758088
3737,671038,10039,0.024506911238223433
3737,709909,10039,0.022442514814178995
3745,247489,10039,0.0509781925411541
3745,832358,10039,0.048123630181452284
3745,671038,10039,0.04935341413103619
3745,887441,10039,0.0029044804755118175
3753,832358,10039,0.03594811332785165
3753,671038,10039,0.040341600689023885
3753,709909,10039,0.04299913999322135
3753,887441,10039,0.04416787728092473
3756,843261,10039,0.029773137665960625
3768,901413,10039,0.021137109167124527
3781,843256,10039,0.039948775738219464
3781,832358,10039,0.05792936480467877
3781,263139,10039,0.022770806580801863
3781,671038,10039,0.05357218116449217
3784,906301,10039,0.039558359449411044
3792,562346,10039,0.032962597329418884
3796,646361,10039,0.04234935900539852
3796,782220,10039,0.046738720546603565
3801,731350,10040,0.03847031934370181
3801,612137,10040,0.046591652741026536
3801,794125,10040,0.04475624745472398
3801,687534,10040,0.03218941528200528
3801,841740,10040,0.04475624745472398
3801,648455,10040,0.03598271268608592
3807,344398,10040,0.05087317994021027
3807,777901,10040,0.05087317994021027
3807,361024,10040,0.05087317994021027
3807,373175,10040,0.05087317994021027
3807,367302,10040,0.05087317994021027
3807,916369,10040,0.05087317994021027
3808,755001,10040,0.058385106453238626
3808,344398,10040,0.04507887642652113
3808,73930,10040,0.04287915162518574
3808,777901,10040,0.04507887642652113
3808,361024,10040,0.04507887642652113
3808,373175,10040,0.04507887642652113
3808,367302,10040,0.04507887642652113
3808,188513,10040,0.04212131859215288
3808,898150,10040,0.02797470098133548
3808,916369,10040,0.04507887642652113
3815,836594,10040,0.057445328093179523
3815,618267,10040,0.057445328093179523
3817,783156,10040,0.03444443966704658
3817,489607,10040,0.043754501001687214
3821,657084,10040,0.04632630387351162
3822,450694,10040,0.021141311605159776
3822,837166,10040,0.011858220018902072
3822,401768,10040,0.03280161221456048
3822,848198,10040,0.041953566660344756
3837,734190,10040,0.030425198234776272
3837,489607,10040,0.05635290211236135
3837,889229,10040,0.030425198234776272
3849,72372,10040,0.0347338693637478
3849,920260,10040,0.018302975839049752
3850,734190,10040,0.030536625317097613
3850,489607,10040,0.052504341194515046
3850,889229,10040,0.030536625317097613
3857,836594,10040,0.046863147621506174
3857,618267,10040,0.046863147621506174
3860,734190,10040,0.050073497192577726
3860,889229,10040,0.050073497192577726
3866,401768,10040,0.04280895261075855
3866,848198,10040,0.0488788563418251
3866,682837,10040,0.04514672119032933
3870,837608,10040,0.0246581503103202
3870,682837,10040,0.05334104749070394
3876,734190,10040,0.04095241261560462
3876,889229,10040,0.04095241261560462
3881,783156,10040,0.053827354408669495
3881,413638,10040,0.042542431792319896
3881,889050,10040,0.02281197489628688
3881,908148,10040,0.03607636894161263
3881,911482,10040,0.02281197489628688
3892,260200,10040,0.055463436025153925
3892,907763,10040,0.055463436025153925
3893,450694,10040,0.05654070461348183
